image_id,xmin,ymin,xmax,ymax,class
1156.bmp,88,64,100,76,puncta
1156.bmp,95,99,107,111,puncta
1156.bmp,100,98,112,110,puncta
1156.bmp,101,88,113,100,puncta
1156.bmp,112,98,124,110,puncta
1156.bmp,119,89,128,101,puncta
1727.bmp,0,58,8,70,puncta
1727.bmp,8,110,20,122,puncta
1727.bmp,24,62,35,74,puncta
1727.bmp,37,59,49,71,puncta
1727.bmp,43,43,54,54,puncta
1727.bmp,47,37,59,48,puncta
1727.bmp,54,0,66,7,puncta
1727.bmp,77,103,89,115,puncta
1727.bmp,79,111,91,123,puncta
1727.bmp,81,88,93,100,puncta
1727.bmp,92,94,104,106,puncta
1727.bmp,93,91,105,103,puncta
1727.bmp,94,83,106,95,puncta
1727.bmp,102,96,114,108,puncta
1727.bmp,105,0,117,10,puncta
1727.bmp,105,92,117,104,puncta
1727.bmp,107,109,119,121,puncta
1727.bmp,108,81,120,93,puncta
1727.bmp,115,90,127,102,puncta
1727.bmp,116,101,128,113,puncta
946.bmp,0,31,6,42,puncta
946.bmp,0,37,6,49,puncta
946.bmp,5,1,16,12,puncta
946.bmp,8,35,20,46,puncta
946.bmp,22,103,33,115,puncta
946.bmp,24,24,36,35,puncta
946.bmp,37,110,48,122,puncta
946.bmp,46,10,58,22,puncta
946.bmp,60,51,71,63,puncta
946.bmp,77,58,89,70,puncta
946.bmp,80,39,92,51,puncta
946.bmp,81,58,93,70,puncta
946.bmp,84,83,96,94,puncta
946.bmp,87,31,99,43,puncta
946.bmp,93,82,104,94,puncta
946.bmp,96,63,107,75,puncta
946.bmp,96,121,107,128,puncta
946.bmp,96,104,108,116,puncta
946.bmp,97,48,108,59,puncta
946.bmp,111,72,122,84,puncta
946.bmp,115,77,126,89,puncta
946.bmp,116,57,127,69,puncta
946.bmp,118,56,128,67,puncta
070.bmp,0,19,8,31,puncta
070.bmp,6,98,18,110,puncta
070.bmp,42,104,54,116,puncta
070.bmp,49,98,61,110,puncta
070.bmp,60,0,72,10,puncta
070.bmp,81,49,93,61,puncta
070.bmp,103,52,115,64,puncta
070.bmp,104,62,116,74,puncta
070.bmp,107,86,119,98,puncta
070.bmp,117,6,128,18,puncta
070.bmp,120,40,128,52,puncta
1855.bmp,0,9,7,21,puncta
1855.bmp,0,66,12,78,puncta
1855.bmp,2,29,13,41,puncta
1855.bmp,14,54,25,66,puncta
1855.bmp,14,72,26,84,puncta
1855.bmp,18,70,30,82,puncta
1855.bmp,32,51,44,62,puncta
1855.bmp,35,68,47,80,puncta
1855.bmp,46,75,58,87,puncta
1855.bmp,49,13,61,25,puncta
1855.bmp,51,25,63,37,puncta
1855.bmp,113,60,125,72,puncta
1523.bmp,8,119,20,128,puncta
1523.bmp,75,88,87,100,puncta
1523.bmp,108,0,120,12,puncta
1739.bmp,46,0,58,7,puncta
1739.bmp,77,8,89,20,puncta
1772.bmp,0,70,9,82,puncta
1772.bmp,3,82,15,94,puncta
1772.bmp,4,51,15,63,puncta
1772.bmp,4,71,16,82,puncta
1772.bmp,7,85,19,97,puncta
1772.bmp,10,61,22,73,puncta
1772.bmp,16,94,28,106,puncta
1772.bmp,36,48,48,60,puncta
1772.bmp,37,79,49,91,puncta
1772.bmp,39,88,51,100,puncta
1772.bmp,42,58,53,70,puncta
1772.bmp,46,38,58,50,puncta
1772.bmp,50,0,62,9,puncta
1772.bmp,51,102,63,114,puncta
1772.bmp,56,1,67,13,puncta
1772.bmp,68,18,80,30,puncta
1772.bmp,74,41,86,52,puncta
813.bmp,0,57,6,68,puncta
813.bmp,0,7,7,19,puncta
813.bmp,0,120,9,128,puncta
813.bmp,1,64,12,76,puncta
813.bmp,11,105,23,116,puncta
813.bmp,11,68,23,79,puncta
813.bmp,14,89,26,100,puncta
813.bmp,18,13,29,25,puncta
813.bmp,30,69,42,80,puncta
813.bmp,31,99,43,111,puncta
813.bmp,34,7,46,19,puncta
813.bmp,40,119,51,128,puncta
813.bmp,49,87,60,99,puncta
813.bmp,57,76,68,88,puncta
813.bmp,57,2,69,14,puncta
813.bmp,68,19,79,31,puncta
813.bmp,75,79,87,90,puncta
813.bmp,81,33,92,44,puncta
813.bmp,84,10,95,21,puncta
813.bmp,87,47,99,59,puncta
813.bmp,98,66,110,77,puncta
813.bmp,102,94,114,105,puncta
813.bmp,105,80,117,92,puncta
813.bmp,108,5,119,16,puncta
813.bmp,110,64,121,76,puncta
813.bmp,111,57,123,69,puncta
813.bmp,112,48,123,60,puncta
813.bmp,117,21,128,33,puncta
494.bmp,6,65,18,77,puncta
494.bmp,36,32,48,44,puncta
494.bmp,72,15,84,27,puncta
494.bmp,87,5,99,17,puncta
398.bmp,50,110,61,122,puncta
398.bmp,63,109,75,121,puncta
398.bmp,74,55,86,67,puncta
398.bmp,92,86,104,98,puncta
398.bmp,96,55,108,67,puncta
398.bmp,97,64,109,76,puncta
973.bmp,0,64,10,75,puncta
973.bmp,1,35,12,47,puncta
973.bmp,29,108,41,119,puncta
973.bmp,46,31,57,43,puncta
973.bmp,67,104,79,115,puncta
973.bmp,75,108,86,119,puncta
973.bmp,109,25,121,36,puncta
973.bmp,111,103,123,114,puncta
973.bmp,119,46,128,58,puncta
973.bmp,119,75,128,86,puncta
1768.bmp,27,13,39,25,puncta
1768.bmp,62,70,74,82,puncta
1768.bmp,95,116,107,128,puncta
1768.bmp,104,33,116,45,puncta
1768.bmp,109,102,121,114,puncta
1768.bmp,112,118,124,128,puncta
1768.bmp,114,109,126,120,puncta
1841.bmp,22,77,34,89,puncta
1841.bmp,35,79,47,91,puncta
1841.bmp,49,89,61,101,puncta
1841.bmp,53,87,65,99,puncta
1841.bmp,67,47,79,59,puncta
1841.bmp,77,35,89,47,puncta
1841.bmp,78,30,90,42,puncta
1841.bmp,110,55,122,67,puncta
537.bmp,19,101,31,113,puncta
537.bmp,19,51,31,63,puncta
537.bmp,36,42,48,54,puncta
537.bmp,40,17,52,29,puncta
537.bmp,44,6,56,18,puncta
537.bmp,60,16,72,28,puncta
537.bmp,78,7,90,19,puncta
1412.bmp,29,31,41,43,puncta
1412.bmp,52,19,64,31,puncta
1412.bmp,54,40,66,51,puncta
1412.bmp,54,33,66,45,puncta
1412.bmp,60,19,72,31,puncta
1412.bmp,60,81,72,93,puncta
1412.bmp,98,99,110,110,puncta
1412.bmp,98,95,110,107,puncta
1412.bmp,107,0,118,11,puncta
1412.bmp,117,21,128,32,puncta
1433.bmp,3,43,15,54,puncta
1433.bmp,14,112,26,124,puncta
1433.bmp,15,97,27,109,puncta
1433.bmp,17,66,28,77,puncta
1433.bmp,22,52,33,63,puncta
1433.bmp,40,101,52,113,puncta
1433.bmp,46,117,58,128,puncta
1433.bmp,56,83,68,95,puncta
1433.bmp,58,66,70,78,puncta
1433.bmp,67,115,79,127,puncta
1433.bmp,69,1,81,13,puncta
1433.bmp,75,82,87,94,puncta
1433.bmp,83,4,95,16,puncta
1433.bmp,88,43,100,55,puncta
1433.bmp,103,39,115,51,puncta
1433.bmp,110,49,122,61,puncta
1433.bmp,119,31,128,43,puncta
1522.bmp,0,56,8,68,puncta
1522.bmp,1,57,13,69,puncta
1522.bmp,16,37,28,49,puncta
1522.bmp,17,47,29,59,puncta
1522.bmp,22,76,34,88,puncta
1522.bmp,23,65,35,77,puncta
1522.bmp,24,43,36,55,puncta
1522.bmp,46,108,58,120,puncta
1522.bmp,49,76,61,88,puncta
1522.bmp,49,109,61,121,puncta
1522.bmp,49,98,61,110,puncta
1522.bmp,54,108,66,120,puncta
1522.bmp,76,109,88,121,puncta
1522.bmp,81,82,93,94,puncta
1522.bmp,84,19,96,31,puncta
1522.bmp,86,13,98,25,puncta
1522.bmp,88,49,100,61,puncta
1522.bmp,95,106,107,118,puncta
1522.bmp,109,45,120,57,puncta
1522.bmp,117,6,128,18,puncta
1522.bmp,117,11,128,23,puncta
1324.bmp,4,0,16,9,puncta
1324.bmp,6,71,18,83,puncta
1324.bmp,7,57,19,69,puncta
1324.bmp,11,28,23,40,puncta
1324.bmp,11,110,23,122,puncta
1324.bmp,22,90,34,102,puncta
1324.bmp,23,73,35,85,puncta
1324.bmp,29,82,41,94,puncta
1324.bmp,32,20,44,32,puncta
1324.bmp,47,98,59,110,puncta
1324.bmp,54,98,66,110,puncta
1324.bmp,72,63,84,75,puncta
1324.bmp,85,64,97,76,puncta
1324.bmp,90,68,102,80,puncta
1324.bmp,90,81,102,92,puncta
1324.bmp,92,11,104,23,puncta
1324.bmp,97,36,109,48,puncta
1324.bmp,102,18,114,30,puncta
1324.bmp,105,79,117,91,puncta
1324.bmp,111,47,123,59,puncta
1324.bmp,115,79,127,91,puncta
1849.bmp,0,97,7,109,puncta
1849.bmp,23,91,35,103,puncta
1849.bmp,26,86,38,98,puncta
1849.bmp,57,53,69,65,puncta
1849.bmp,81,119,93,128,puncta
1849.bmp,111,33,123,45,puncta
650.bmp,27,94,39,106,puncta
650.bmp,37,35,49,47,puncta
650.bmp,37,120,49,128,puncta
650.bmp,43,44,55,56,puncta
650.bmp,55,76,67,88,puncta
650.bmp,73,58,85,70,puncta
650.bmp,74,71,86,82,puncta
650.bmp,77,88,89,100,puncta
650.bmp,113,12,125,24,puncta
1519.bmp,18,21,30,33,puncta
1519.bmp,31,51,43,63,puncta
1519.bmp,35,25,47,37,puncta
1519.bmp,57,26,69,38,puncta
1519.bmp,59,8,71,20,puncta
1519.bmp,74,7,86,19,puncta
1519.bmp,75,16,87,28,puncta
1519.bmp,80,0,91,8,puncta
1519.bmp,108,55,120,67,puncta
1662.bmp,0,12,7,24,puncta
1662.bmp,34,54,46,66,puncta
568.bmp,5,114,17,126,puncta
568.bmp,21,38,33,50,puncta
568.bmp,29,17,41,28,puncta
568.bmp,118,12,128,24,puncta
134.bmp,0,111,8,123,puncta
134.bmp,0,35,9,47,puncta
134.bmp,1,85,13,97,puncta
134.bmp,15,7,27,19,puncta
134.bmp,50,11,62,22,puncta
134.bmp,53,9,65,20,puncta
134.bmp,68,71,79,83,puncta
134.bmp,81,112,93,124,puncta
134.bmp,103,117,115,128,puncta
134.bmp,109,50,121,62,puncta
134.bmp,115,57,127,69,puncta
303.bmp,32,0,44,10,puncta
303.bmp,36,77,48,89,puncta
303.bmp,54,20,66,32,puncta
303.bmp,75,81,87,93,puncta
303.bmp,86,96,98,108,puncta
303.bmp,108,39,120,51,puncta
1000.bmp,3,107,15,119,puncta
1000.bmp,29,74,41,86,puncta
1000.bmp,50,71,62,82,puncta
1000.bmp,57,72,69,83,puncta
1000.bmp,63,101,75,113,puncta
1000.bmp,73,35,84,47,puncta
1000.bmp,105,97,117,109,puncta
1000.bmp,106,113,118,125,puncta
1039.bmp,19,51,31,62,puncta
1039.bmp,19,58,31,70,puncta
1039.bmp,25,44,37,56,puncta
1039.bmp,25,75,37,87,puncta
1039.bmp,38,64,49,76,puncta
1039.bmp,46,46,57,57,puncta
1039.bmp,57,14,68,26,puncta
1039.bmp,79,5,91,17,puncta
1039.bmp,79,112,91,123,puncta
1403.bmp,0,35,10,47,puncta
1403.bmp,0,41,12,53,puncta
1403.bmp,7,104,19,116,puncta
1403.bmp,8,98,20,110,puncta
1403.bmp,9,108,21,120,puncta
1676.bmp,3,25,15,37,puncta
1676.bmp,9,60,21,72,puncta
1676.bmp,11,73,23,85,puncta
1676.bmp,11,51,23,63,puncta
1676.bmp,12,18,23,30,puncta
1676.bmp,20,78,32,90,puncta
1676.bmp,23,47,35,59,puncta
1676.bmp,26,110,38,122,puncta
1676.bmp,34,87,46,99,puncta
1676.bmp,41,107,53,119,puncta
1676.bmp,45,72,56,83,puncta
1676.bmp,53,93,65,105,puncta
1676.bmp,56,45,68,57,puncta
1676.bmp,58,16,70,28,puncta
1676.bmp,63,24,75,36,puncta
1676.bmp,63,106,75,118,puncta
1676.bmp,66,85,78,97,puncta
1676.bmp,66,72,78,84,puncta
1676.bmp,75,81,87,93,puncta
1676.bmp,77,116,89,128,puncta
1676.bmp,78,37,90,49,puncta
1676.bmp,99,86,111,98,puncta
1676.bmp,101,38,113,50,puncta
1827.bmp,18,26,30,38,puncta
1827.bmp,37,69,49,81,puncta
1827.bmp,79,4,91,16,puncta
1827.bmp,83,72,95,84,puncta
1827.bmp,98,82,110,94,puncta
1827.bmp,104,96,116,108,puncta
1510.bmp,14,112,26,123,puncta
1510.bmp,16,19,28,31,puncta
1510.bmp,20,23,31,35,puncta
1510.bmp,20,87,32,99,puncta
1510.bmp,30,104,42,116,puncta
1510.bmp,48,78,60,90,puncta
1510.bmp,59,48,71,60,puncta
1510.bmp,68,57,80,69,puncta
1510.bmp,73,54,85,66,puncta
1510.bmp,78,57,90,69,puncta
1510.bmp,84,47,96,59,puncta
1510.bmp,84,83,96,95,puncta
1510.bmp,85,77,97,89,puncta
1510.bmp,86,33,98,45,puncta
1510.bmp,88,19,100,31,puncta
1510.bmp,91,0,103,12,puncta
1510.bmp,102,38,114,50,puncta
1510.bmp,106,35,118,47,puncta
1510.bmp,108,107,120,118,puncta
1510.bmp,109,69,121,81,puncta
1510.bmp,115,14,127,26,puncta
1510.bmp,120,111,128,123,puncta
914.bmp,2,22,14,34,puncta
914.bmp,19,0,31,10,puncta
914.bmp,24,21,35,33,puncta
914.bmp,26,107,38,118,puncta
914.bmp,30,121,41,128,puncta
914.bmp,32,116,44,128,puncta
914.bmp,34,0,46,10,puncta
914.bmp,42,112,54,123,puncta
914.bmp,52,119,63,128,puncta
914.bmp,62,113,74,124,puncta
914.bmp,76,12,87,23,puncta
914.bmp,79,119,91,128,puncta
914.bmp,93,102,105,113,puncta
1142.bmp,6,110,18,122,puncta
1142.bmp,7,114,19,126,puncta
1142.bmp,8,48,20,60,puncta
1415.bmp,0,31,11,43,puncta
1415.bmp,0,38,11,50,puncta
1415.bmp,15,39,27,51,puncta
1415.bmp,18,42,30,54,puncta
1415.bmp,41,10,53,22,puncta
1415.bmp,49,41,61,53,puncta
1415.bmp,71,3,83,15,puncta
1415.bmp,79,74,91,86,puncta
1415.bmp,87,68,99,80,puncta
1415.bmp,104,77,116,89,puncta
1415.bmp,118,63,128,75,puncta
1628.bmp,0,78,8,90,puncta
1628.bmp,0,80,11,92,puncta
1628.bmp,6,97,18,109,puncta
1628.bmp,6,83,18,95,puncta
1628.bmp,11,0,23,10,puncta
1628.bmp,40,0,52,12,puncta
1628.bmp,66,55,78,67,puncta
1628.bmp,71,33,83,45,puncta
1628.bmp,72,11,83,23,puncta
1628.bmp,74,6,86,18,puncta
1628.bmp,81,38,93,50,puncta
1628.bmp,83,92,95,104,puncta
1628.bmp,96,18,108,30,puncta
1628.bmp,96,48,108,60,puncta
1628.bmp,109,58,121,69,puncta
1628.bmp,111,68,123,80,puncta
1628.bmp,112,48,124,60,puncta
228.bmp,19,71,31,83,puncta
228.bmp,32,0,44,7,puncta
228.bmp,39,100,51,112,puncta
228.bmp,51,81,62,93,puncta
228.bmp,97,115,109,127,puncta
877.bmp,0,102,7,113,puncta
877.bmp,0,66,7,77,puncta
877.bmp,0,91,7,103,puncta
877.bmp,0,11,10,22,puncta
877.bmp,0,119,10,128,puncta
877.bmp,2,29,13,40,puncta
877.bmp,2,47,14,58,puncta
877.bmp,6,67,18,79,puncta
877.bmp,12,17,24,29,puncta
877.bmp,13,42,24,53,puncta
877.bmp,16,73,28,85,puncta
877.bmp,17,88,28,99,puncta
877.bmp,21,104,32,116,puncta
877.bmp,29,105,40,116,puncta
877.bmp,29,48,41,59,puncta
877.bmp,34,21,46,33,puncta
877.bmp,35,78,46,89,puncta
877.bmp,35,61,47,72,puncta
877.bmp,37,51,48,63,puncta
877.bmp,38,97,49,109,puncta
877.bmp,43,33,54,45,puncta
877.bmp,43,69,54,81,puncta
877.bmp,45,111,56,122,puncta
877.bmp,45,116,56,128,puncta
877.bmp,49,51,60,62,puncta
877.bmp,52,39,64,51,puncta
877.bmp,53,97,64,108,puncta
877.bmp,59,62,70,73,puncta
877.bmp,68,120,79,128,puncta
877.bmp,69,63,80,74,puncta
877.bmp,74,104,86,116,puncta
877.bmp,75,22,87,33,puncta
877.bmp,76,69,87,81,puncta
877.bmp,76,7,88,19,puncta
877.bmp,79,60,90,71,puncta
877.bmp,83,75,95,86,puncta
877.bmp,87,93,98,105,puncta
877.bmp,90,73,102,84,puncta
877.bmp,100,41,111,52,puncta
877.bmp,105,94,117,106,puncta
877.bmp,110,0,122,11,puncta
877.bmp,112,49,124,61,puncta
877.bmp,113,81,125,92,puncta
877.bmp,117,12,128,24,puncta
877.bmp,119,2,128,13,puncta
289.bmp,4,61,16,73,puncta
289.bmp,48,71,60,83,puncta
289.bmp,49,22,61,34,puncta
289.bmp,49,107,61,119,puncta
289.bmp,71,60,83,72,puncta
289.bmp,104,90,116,102,puncta
289.bmp,114,64,126,76,puncta
289.bmp,114,80,126,92,puncta
1082.bmp,4,102,16,114,puncta
1082.bmp,5,81,17,93,puncta
1082.bmp,8,109,20,121,puncta
1082.bmp,34,36,46,48,puncta
1082.bmp,37,48,49,60,puncta
1082.bmp,41,0,53,8,puncta
1082.bmp,45,107,56,119,puncta
1082.bmp,47,60,59,72,puncta
1082.bmp,63,20,75,32,puncta
1082.bmp,69,12,81,24,puncta
1082.bmp,70,20,82,32,puncta
1082.bmp,98,91,110,103,puncta
1082.bmp,103,102,115,114,puncta
1082.bmp,121,28,128,40,puncta
1913.bmp,1,10,13,22,puncta
1913.bmp,6,0,18,8,puncta
1913.bmp,11,89,23,101,puncta
1913.bmp,12,60,24,72,puncta
1913.bmp,13,6,25,18,puncta
1913.bmp,14,102,26,114,puncta
1913.bmp,19,23,30,35,puncta
1913.bmp,19,65,30,77,puncta
1913.bmp,20,76,32,88,puncta
1913.bmp,21,113,33,125,puncta
1913.bmp,27,50,39,62,puncta
1913.bmp,42,3,54,15,puncta
1913.bmp,51,83,63,95,puncta
1913.bmp,58,29,70,41,puncta
1913.bmp,59,77,71,89,puncta
1913.bmp,85,29,97,40,puncta
1913.bmp,96,38,108,50,puncta
1020.bmp,0,41,9,53,puncta
1020.bmp,1,52,13,64,puncta
1020.bmp,7,4,19,16,puncta
1020.bmp,10,23,22,35,puncta
1020.bmp,17,74,29,86,puncta
1020.bmp,20,64,32,76,puncta
1020.bmp,29,44,41,56,puncta
1020.bmp,35,109,47,121,puncta
1020.bmp,44,73,56,85,puncta
1020.bmp,47,87,59,99,puncta
1020.bmp,74,21,86,33,puncta
1020.bmp,84,65,95,76,puncta
1020.bmp,102,24,114,36,puncta
679.bmp,0,63,8,75,puncta
679.bmp,1,87,12,98,puncta
679.bmp,11,70,23,82,puncta
679.bmp,21,0,32,8,puncta
679.bmp,22,77,33,89,puncta
679.bmp,32,0,44,6,puncta
679.bmp,49,88,60,99,puncta
679.bmp,67,0,78,9,puncta
679.bmp,69,115,80,126,puncta
679.bmp,73,106,84,117,puncta
679.bmp,79,11,90,22,puncta
679.bmp,89,56,101,67,puncta
679.bmp,98,33,109,44,puncta
679.bmp,101,86,112,97,puncta
679.bmp,104,78,116,90,puncta
679.bmp,105,15,117,27,puncta
058.bmp,0,0,8,11,puncta
058.bmp,47,15,59,27,puncta
058.bmp,77,65,89,77,puncta
058.bmp,103,107,115,119,puncta
058.bmp,117,23,128,35,puncta
1496.bmp,3,24,15,36,puncta
1496.bmp,17,83,29,95,puncta
1496.bmp,23,34,35,46,puncta
1496.bmp,29,15,40,27,puncta
1496.bmp,29,23,41,35,puncta
1496.bmp,35,112,47,124,puncta
1496.bmp,36,109,48,121,puncta
1496.bmp,41,86,53,98,puncta
1496.bmp,43,60,55,72,puncta
1496.bmp,46,89,58,101,puncta
1496.bmp,69,20,81,32,puncta
1496.bmp,71,110,82,122,puncta
1496.bmp,72,50,84,62,puncta
1496.bmp,73,68,85,80,puncta
1496.bmp,78,20,90,31,puncta
1496.bmp,79,28,91,40,puncta
1496.bmp,84,33,96,45,puncta
1496.bmp,84,89,96,101,puncta
1496.bmp,94,76,106,88,puncta
1496.bmp,94,59,106,71,puncta
1496.bmp,98,70,110,82,puncta
1496.bmp,107,73,119,85,puncta
1496.bmp,108,51,120,63,puncta
1496.bmp,110,65,122,77,puncta
1496.bmp,114,58,125,70,puncta
1496.bmp,119,64,128,76,puncta
512.bmp,21,103,33,115,puncta
512.bmp,28,111,39,123,puncta
512.bmp,30,75,42,87,puncta
512.bmp,56,0,67,7,puncta
512.bmp,71,5,83,17,puncta
512.bmp,83,28,94,40,puncta
512.bmp,99,118,111,128,puncta
512.bmp,100,92,112,104,puncta
512.bmp,102,59,114,71,puncta
512.bmp,104,91,116,103,puncta
512.bmp,104,72,116,84,puncta
512.bmp,113,65,124,77,puncta
512.bmp,118,72,128,84,puncta
769.bmp,7,14,18,25,puncta
769.bmp,32,90,44,101,puncta
769.bmp,36,5,47,16,puncta
769.bmp,41,86,52,97,puncta
769.bmp,48,109,59,121,puncta
769.bmp,64,115,76,127,puncta
769.bmp,93,11,104,23,puncta
769.bmp,98,113,110,124,puncta
769.bmp,106,88,118,100,puncta
769.bmp,114,53,125,65,puncta
1267.bmp,7,0,19,12,puncta
1267.bmp,13,5,25,17,puncta
1267.bmp,21,91,33,103,puncta
1267.bmp,34,91,45,102,puncta
1267.bmp,44,0,56,9,puncta
1267.bmp,50,20,62,32,puncta
1267.bmp,52,8,64,20,puncta
1267.bmp,56,88,68,100,puncta
1267.bmp,60,53,72,65,puncta
1267.bmp,60,66,72,78,puncta
1267.bmp,67,39,79,51,puncta
1267.bmp,69,82,81,94,puncta
1267.bmp,72,92,84,104,puncta
1267.bmp,73,56,85,68,puncta
1267.bmp,80,23,92,35,puncta
1267.bmp,89,37,101,49,puncta
1267.bmp,90,9,102,21,puncta
1267.bmp,92,82,104,94,puncta
1267.bmp,102,22,114,34,puncta
1267.bmp,113,26,125,38,puncta
752.bmp,0,93,7,105,puncta
752.bmp,1,109,12,121,puncta
752.bmp,18,111,30,123,puncta
752.bmp,22,102,34,114,puncta
752.bmp,30,2,42,14,puncta
752.bmp,33,11,45,22,puncta
752.bmp,35,0,46,10,puncta
752.bmp,36,6,48,18,puncta
752.bmp,41,119,52,128,puncta
752.bmp,52,107,63,119,puncta
752.bmp,63,120,75,128,puncta
752.bmp,77,83,88,95,puncta
752.bmp,83,13,95,25,puncta
752.bmp,89,71,100,83,puncta
752.bmp,96,96,108,108,puncta
752.bmp,100,112,112,123,puncta
752.bmp,106,78,117,90,puncta
752.bmp,117,102,128,114,puncta
752.bmp,120,82,128,94,puncta
118.bmp,12,84,24,96,puncta
118.bmp,13,91,25,103,puncta
118.bmp,20,0,32,9,puncta
118.bmp,26,67,38,78,puncta
118.bmp,29,1,41,13,puncta
118.bmp,41,64,53,76,puncta
118.bmp,42,91,54,103,puncta
118.bmp,70,110,82,122,puncta
118.bmp,82,48,94,60,puncta
118.bmp,95,106,107,118,puncta
1419.bmp,0,49,7,61,puncta
1419.bmp,1,104,13,116,puncta
1419.bmp,3,2,15,14,puncta
1419.bmp,10,32,22,44,puncta
1419.bmp,15,61,27,73,puncta
1419.bmp,21,10,33,22,puncta
1419.bmp,21,98,33,110,puncta
1419.bmp,25,17,37,29,puncta
1419.bmp,28,33,40,44,puncta
1419.bmp,31,48,43,60,puncta
1419.bmp,34,2,46,14,puncta
1419.bmp,37,10,49,22,puncta
1419.bmp,55,69,67,81,puncta
1419.bmp,58,65,70,76,puncta
1419.bmp,59,96,71,107,puncta
1419.bmp,59,55,71,67,puncta
1419.bmp,60,111,72,123,puncta
1419.bmp,61,81,73,93,puncta
1419.bmp,62,0,73,10,puncta
1419.bmp,74,91,86,103,puncta
1419.bmp,77,43,89,55,puncta
1419.bmp,78,85,90,97,puncta
1419.bmp,80,53,92,65,puncta
1419.bmp,85,49,97,61,puncta
1419.bmp,91,43,103,55,puncta
1419.bmp,96,62,108,74,puncta
1419.bmp,98,61,109,73,puncta
1419.bmp,99,32,111,44,puncta
1419.bmp,100,77,111,89,puncta
1419.bmp,102,69,114,81,puncta
1419.bmp,105,26,117,38,puncta
1419.bmp,106,12,118,24,puncta
1419.bmp,106,51,118,63,puncta
1419.bmp,110,10,122,22,puncta
1419.bmp,111,0,123,12,puncta
1419.bmp,111,78,123,90,puncta
1419.bmp,116,63,128,75,puncta
1165.bmp,88,52,100,64,puncta
1165.bmp,89,72,101,84,puncta
1165.bmp,104,7,116,19,puncta
1288.bmp,0,115,10,127,puncta
1288.bmp,3,0,15,9,puncta
1288.bmp,4,86,16,98,puncta
1288.bmp,5,109,17,121,puncta
1288.bmp,6,96,18,108,puncta
1288.bmp,54,19,66,31,puncta
1288.bmp,61,17,73,29,puncta
1288.bmp,119,51,128,63,puncta
1288.bmp,119,3,128,15,puncta
633.bmp,18,52,30,64,puncta
633.bmp,24,25,36,37,puncta
633.bmp,27,47,39,59,puncta
633.bmp,29,97,41,109,puncta
633.bmp,39,34,51,46,puncta
633.bmp,50,108,62,119,puncta
633.bmp,59,80,71,92,puncta
633.bmp,69,119,81,128,puncta
633.bmp,100,51,112,63,puncta
633.bmp,106,75,118,87,puncta
633.bmp,111,20,123,32,puncta
633.bmp,118,53,128,65,puncta
1360.bmp,0,47,11,59,puncta
1360.bmp,3,55,15,67,puncta
1360.bmp,13,39,25,51,puncta
1360.bmp,18,99,30,111,puncta
1360.bmp,24,57,36,69,puncta
1360.bmp,27,47,39,59,puncta
1360.bmp,69,10,81,22,puncta
1360.bmp,70,0,82,11,puncta
1360.bmp,90,18,102,30,puncta
1360.bmp,116,75,127,87,puncta
750.bmp,93,106,104,117,puncta
750.bmp,95,116,107,128,puncta
750.bmp,101,9,112,21,puncta
750.bmp,106,17,118,28,puncta
750.bmp,114,21,126,33,puncta
750.bmp,114,58,126,70,puncta
750.bmp,116,6,127,18,puncta
1348.bmp,0,24,7,36,puncta
1348.bmp,11,106,23,118,puncta
1348.bmp,20,113,32,125,puncta
1348.bmp,21,99,33,111,puncta
1348.bmp,41,16,53,28,puncta
1348.bmp,47,110,59,122,puncta
1348.bmp,48,97,60,109,puncta
1348.bmp,52,41,64,53,puncta
1348.bmp,53,89,65,101,puncta
1348.bmp,60,104,72,116,puncta
1348.bmp,61,113,72,125,puncta
1348.bmp,61,51,73,63,puncta
1348.bmp,62,1,74,13,puncta
1348.bmp,64,62,76,74,puncta
1348.bmp,66,38,78,50,puncta
1348.bmp,77,9,89,21,puncta
1348.bmp,78,68,90,80,puncta
1348.bmp,80,27,92,39,puncta
1348.bmp,80,87,92,99,puncta
1348.bmp,82,105,94,117,puncta
1348.bmp,83,47,95,59,puncta
1348.bmp,89,18,101,29,puncta
1348.bmp,93,93,105,105,puncta
1348.bmp,114,16,126,28,puncta
610.bmp,0,94,9,106,puncta
610.bmp,19,86,31,98,puncta
610.bmp,27,0,39,12,puncta
610.bmp,28,65,40,77,puncta
610.bmp,32,29,43,41,puncta
610.bmp,37,98,49,110,puncta
610.bmp,68,1,80,13,puncta
610.bmp,73,29,85,41,puncta
610.bmp,86,101,97,113,puncta
610.bmp,88,47,100,59,puncta
610.bmp,93,57,105,69,puncta
610.bmp,95,2,107,14,puncta
610.bmp,99,39,111,51,puncta
1253.bmp,2,115,13,127,puncta
1253.bmp,10,105,22,117,puncta
1253.bmp,36,7,48,19,puncta
1253.bmp,42,58,54,70,puncta
1253.bmp,46,105,58,117,puncta
1253.bmp,51,104,63,116,puncta
1253.bmp,58,62,70,74,puncta
1253.bmp,62,66,74,78,puncta
1253.bmp,65,28,77,40,puncta
1253.bmp,77,76,89,88,puncta
1253.bmp,91,34,103,46,puncta
1253.bmp,94,16,106,28,puncta
1253.bmp,99,53,111,65,puncta
174.bmp,8,12,20,24,puncta
174.bmp,9,72,21,84,puncta
174.bmp,18,111,29,122,puncta
174.bmp,20,74,32,86,puncta
174.bmp,41,53,53,65,puncta
