image_id,xmin,ymin,xmax,ymax,class
1658.jpg,26,34,38,46,puncta
1658.jpg,28,21,40,33,puncta
1658.jpg,37,38,49,49,puncta
1658.jpg,48,6,60,18,puncta
1658.jpg,49,43,61,55,puncta
1658.jpg,54,100,66,112,puncta
1658.jpg,63,99,75,111,puncta
1658.jpg,70,86,81,97,puncta
1658.jpg,70,119,82,128,puncta
1658.jpg,76,25,88,37,puncta
1658.jpg,84,78,96,90,puncta
1658.jpg,98,0,110,9,puncta
1658.jpg,108,77,120,89,puncta
1658.jpg,119,82,128,94,puncta
576.jpg,1,2,13,14,puncta
576.jpg,2,82,14,94,puncta
576.jpg,21,104,33,116,puncta
576.jpg,24,95,36,107,puncta
576.jpg,47,40,59,52,puncta
1758.jpg,11,0,23,11,puncta
1758.jpg,29,0,41,12,puncta
1758.jpg,48,112,60,124,puncta
1758.jpg,71,51,83,63,puncta
1758.jpg,83,46,95,58,puncta
1758.jpg,84,21,96,33,puncta
1758.jpg,98,89,110,101,puncta
1758.jpg,104,17,116,29,puncta
1758.jpg,104,67,116,78,puncta
1758.jpg,114,98,126,110,puncta
1758.jpg,119,89,128,101,puncta
566.jpg,22,4,34,16,puncta
566.jpg,24,24,36,36,puncta
566.jpg,45,18,57,30,puncta
1852.jpg,14,18,26,30,puncta
1852.jpg,21,8,33,20,puncta
1852.jpg,27,17,39,29,puncta
1852.jpg,40,33,52,45,puncta
1852.jpg,43,11,55,23,puncta
1852.jpg,47,13,59,25,puncta
1852.jpg,49,22,60,34,puncta
1852.jpg,58,62,70,74,puncta
1852.jpg,64,17,76,29,puncta
1852.jpg,76,46,88,58,puncta
1852.jpg,78,88,90,100,puncta
1852.jpg,78,49,90,61,puncta
1852.jpg,80,23,92,35,puncta
1852.jpg,81,0,93,12,puncta
1852.jpg,99,35,111,47,puncta
1852.jpg,115,63,127,75,puncta
976.jpg,7,45,18,56,puncta
976.jpg,14,63,25,75,puncta
976.jpg,18,116,29,128,puncta
976.jpg,28,99,39,110,puncta
976.jpg,31,118,43,128,puncta
976.jpg,32,115,43,127,puncta
976.jpg,34,59,46,70,puncta
976.jpg,54,45,65,57,puncta
976.jpg,57,56,69,68,puncta
976.jpg,63,72,75,84,puncta
976.jpg,65,83,76,94,puncta
976.jpg,85,101,97,112,puncta
976.jpg,91,86,103,98,puncta
976.jpg,93,15,105,26,puncta
976.jpg,104,93,116,105,puncta
976.jpg,111,88,122,100,puncta
976.jpg,115,107,126,119,puncta
976.jpg,117,115,128,126,puncta
280.jpg,18,43,30,55,puncta
280.jpg,31,75,43,87,puncta
280.jpg,53,10,65,22,puncta
280.jpg,58,110,70,122,puncta
280.jpg,65,77,76,88,puncta
280.jpg,88,86,100,98,puncta
280.jpg,96,117,108,128,puncta
280.jpg,110,114,122,126,puncta
051.jpg,7,62,19,74,puncta
051.jpg,24,93,35,105,puncta
051.jpg,32,93,43,105,puncta
051.jpg,38,118,50,128,puncta
051.jpg,41,0,53,11,puncta
051.jpg,49,19,61,30,puncta
051.jpg,52,27,64,39,puncta
051.jpg,55,0,67,8,puncta
051.jpg,76,0,88,8,puncta
051.jpg,98,19,110,31,puncta
051.jpg,98,104,110,116,puncta
051.jpg,111,103,123,115,puncta
674.jpg,0,44,9,55,puncta
674.jpg,0,41,11,53,puncta
674.jpg,2,30,13,41,puncta
674.jpg,12,27,23,39,puncta
674.jpg,13,117,25,128,puncta
674.jpg,21,21,32,33,puncta
674.jpg,23,110,35,122,puncta
674.jpg,26,29,37,41,puncta
674.jpg,31,18,43,29,puncta
674.jpg,36,54,47,66,puncta
674.jpg,45,24,57,36,puncta
674.jpg,48,13,59,24,puncta
674.jpg,55,120,67,128,puncta
674.jpg,64,113,76,125,puncta
674.jpg,85,53,97,64,puncta
674.jpg,88,73,100,85,puncta
674.jpg,92,39,103,51,puncta
674.jpg,106,57,118,69,puncta
674.jpg,118,8,128,20,puncta
1514.jpg,1,14,13,26,puncta
1514.jpg,2,0,14,10,puncta
1514.jpg,5,44,17,56,puncta
1514.jpg,9,68,21,80,puncta
1514.jpg,11,3,23,15,puncta
1514.jpg,13,11,25,23,puncta
1514.jpg,19,0,31,10,puncta
1514.jpg,27,115,39,127,puncta
1514.jpg,30,102,42,114,puncta
1514.jpg,40,10,52,22,puncta
1514.jpg,42,67,54,79,puncta
1514.jpg,43,2,55,14,puncta
1514.jpg,52,21,64,33,puncta
1514.jpg,55,9,67,21,puncta
1514.jpg,56,50,68,62,puncta
1514.jpg,64,40,76,52,puncta
1514.jpg,65,8,77,19,puncta
1514.jpg,71,58,83,70,puncta
1514.jpg,77,48,89,60,puncta
1514.jpg,81,88,93,100,puncta
1514.jpg,82,56,94,68,puncta
1514.jpg,92,18,104,30,puncta
1514.jpg,92,0,104,7,puncta
1514.jpg,96,119,108,128,puncta
1514.jpg,101,0,113,10,puncta
1514.jpg,106,43,117,54,puncta
1514.jpg,112,51,123,63,puncta
1514.jpg,114,40,126,52,puncta
1514.jpg,117,76,128,88,puncta
230.jpg,18,88,30,100,puncta
230.jpg,36,85,48,97,puncta
230.jpg,42,39,54,51,puncta
230.jpg,59,41,71,53,puncta
230.jpg,69,97,81,109,puncta
230.jpg,72,53,83,65,puncta
230.jpg,81,22,93,34,puncta
230.jpg,83,27,95,39,puncta
230.jpg,98,94,110,106,puncta
230.jpg,111,11,123,23,puncta
613.jpg,0,76,11,88,puncta
613.jpg,22,34,34,46,puncta
613.jpg,59,111,71,123,puncta
613.jpg,59,76,71,88,puncta
613.jpg,75,8,87,20,puncta
613.jpg,91,3,103,15,puncta
786.jpg,0,114,7,126,puncta
786.jpg,0,0,10,7,puncta
786.jpg,6,14,18,26,puncta
786.jpg,8,77,19,89,puncta
786.jpg,10,5,21,16,puncta
786.jpg,29,120,41,128,puncta
786.jpg,42,17,53,29,puncta
786.jpg,50,16,62,27,puncta
786.jpg,50,30,62,41,puncta
786.jpg,51,3,63,15,puncta
786.jpg,74,30,85,41,puncta
786.jpg,78,91,89,103,puncta
786.jpg,78,65,90,76,puncta
1612.jpg,0,19,11,31,puncta
1612.jpg,65,49,77,61,puncta
1612.jpg,81,96,92,108,puncta
1612.jpg,81,47,93,59,puncta
1612.jpg,89,71,101,83,puncta
1612.jpg,111,31,123,43,puncta
1492.jpg,0,19,10,31,puncta
1492.jpg,1,41,13,53,puncta
1492.jpg,10,44,22,56,puncta
1492.jpg,15,33,27,45,puncta
1492.jpg,24,14,36,26,puncta
1492.jpg,47,22,59,34,puncta
1492.jpg,50,8,62,20,puncta
1492.jpg,80,2,92,14,puncta
1492.jpg,104,71,116,83,puncta
1492.jpg,120,75,128,86,puncta
371.jpg,25,20,37,32,puncta
371.jpg,29,68,41,80,puncta
1366.jpg,4,16,16,28,puncta
1366.jpg,24,50,35,62,puncta
1366.jpg,34,0,46,10,puncta
1366.jpg,37,37,48,49,puncta
1366.jpg,37,102,49,114,puncta
1366.jpg,41,3,53,15,puncta
1366.jpg,45,28,57,40,puncta
1366.jpg,49,38,61,50,puncta
1366.jpg,53,94,65,106,puncta
1366.jpg,54,38,66,50,puncta
1366.jpg,54,98,66,109,puncta
1366.jpg,59,21,71,33,puncta
1366.jpg,61,118,73,128,puncta
1366.jpg,69,10,81,22,puncta
1366.jpg,74,45,86,57,puncta
1366.jpg,75,114,87,126,puncta
1366.jpg,79,19,91,31,puncta
1366.jpg,83,50,95,62,puncta
287.jpg,20,21,32,33,puncta
287.jpg,25,42,37,54,puncta
287.jpg,39,92,51,104,puncta
287.jpg,69,3,81,14,puncta
287.jpg,86,57,98,69,puncta
1292.jpg,39,6,51,18,puncta
1292.jpg,69,1,81,13,puncta
1292.jpg,81,10,93,22,puncta
1292.jpg,96,16,108,28,puncta
1292.jpg,101,50,113,62,puncta
1292.jpg,108,29,120,41,puncta
1292.jpg,116,77,127,88,puncta
1292.jpg,117,51,128,63,puncta
1270.jpg,3,11,15,23,puncta
1270.jpg,12,27,23,39,puncta
1270.jpg,12,78,24,90,puncta
1270.jpg,15,2,27,14,puncta
1270.jpg,19,29,31,41,puncta
1270.jpg,35,20,47,32,puncta
1270.jpg,59,12,71,24,puncta
1270.jpg,67,10,79,22,puncta
1270.jpg,71,75,83,87,puncta
1270.jpg,76,58,88,70,puncta
1270.jpg,77,33,89,45,puncta
1270.jpg,81,113,93,125,puncta
1270.jpg,108,113,120,125,puncta
1270.jpg,110,20,122,32,puncta
1270.jpg,113,9,125,21,puncta
1270.jpg,119,13,128,25,puncta
327.jpg,0,104,10,116,puncta
327.jpg,12,67,24,79,puncta
327.jpg,14,114,26,126,puncta
327.jpg,15,111,27,123,puncta
327.jpg,21,103,33,115,puncta
327.jpg,38,119,50,128,puncta
327.jpg,47,65,59,77,puncta
327.jpg,51,48,62,59,puncta
327.jpg,65,8,77,20,puncta
327.jpg,66,94,78,106,puncta
327.jpg,72,66,84,78,puncta
1359.jpg,11,91,23,103,puncta
1359.jpg,12,0,24,11,puncta
1359.jpg,14,89,26,101,puncta
1359.jpg,20,16,31,27,puncta
1359.jpg,29,2,40,13,puncta
1359.jpg,44,27,56,39,puncta
1359.jpg,48,7,59,18,puncta
1359.jpg,64,4,76,16,puncta
1359.jpg,75,102,87,113,puncta
1359.jpg,93,35,105,47,puncta
1359.jpg,93,78,105,90,puncta
1359.jpg,100,27,112,39,puncta
038.jpg,77,10,89,22,puncta
038.jpg,108,20,120,32,puncta
038.jpg,113,15,125,27,puncta
1226.jpg,0,25,12,37,puncta
1226.jpg,27,11,39,23,puncta
1226.jpg,29,34,41,46,puncta
1226.jpg,40,4,52,16,puncta
1226.jpg,52,59,64,71,puncta
1226.jpg,58,50,70,62,puncta
1226.jpg,61,68,73,80,puncta
1226.jpg,61,43,73,55,puncta
1226.jpg,73,27,85,39,puncta
1226.jpg,74,36,86,48,puncta
1226.jpg,78,60,90,72,puncta
1226.jpg,79,82,91,94,puncta
1226.jpg,84,94,96,106,puncta
1226.jpg,88,75,100,87,puncta
1226.jpg,98,74,110,86,puncta
1226.jpg,107,6,119,17,puncta
1226.jpg,111,13,123,25,puncta
1226.jpg,115,81,127,93,puncta
1226.jpg,116,2,128,13,puncta
1226.jpg,117,98,128,110,puncta
1226.jpg,118,91,128,103,puncta
1670.jpg,0,97,10,109,puncta
1670.jpg,28,84,40,96,puncta
1670.jpg,31,0,43,12,puncta
1670.jpg,59,72,71,84,puncta
1670.jpg,91,115,103,127,puncta
1670.jpg,111,99,123,111,puncta
084.jpg,4,38,16,50,puncta
084.jpg,30,99,41,111,puncta
084.jpg,38,74,50,85,puncta
084.jpg,65,0,77,9,puncta
084.jpg,71,17,83,29,puncta
084.jpg,95,116,107,128,puncta
084.jpg,98,82,109,94,puncta
084.jpg,117,29,128,41,puncta
212.jpg,53,31,65,43,puncta
212.jpg,68,53,80,65,puncta
212.jpg,85,57,97,69,puncta
212.jpg,94,76,106,88,puncta
212.jpg,102,29,114,41,puncta
212.jpg,107,22,119,34,puncta
212.jpg,112,95,124,107,puncta
1634.jpg,0,8,9,20,puncta
1634.jpg,3,56,15,68,puncta
1634.jpg,20,11,32,23,puncta
1634.jpg,23,68,35,80,puncta
1634.jpg,30,62,42,74,puncta
1634.jpg,34,83,46,95,puncta
1634.jpg,44,81,56,93,puncta
1634.jpg,44,16,56,28,puncta
1634.jpg,51,75,63,87,puncta
1634.jpg,63,111,75,123,puncta
1634.jpg,65,106,76,118,puncta
1634.jpg,84,8,96,20,puncta
1634.jpg,87,116,98,128,puncta
1634.jpg,87,48,99,60,puncta
1634.jpg,90,15,102,27,puncta
1634.jpg,103,35,115,47,puncta
1634.jpg,103,70,115,82,puncta
1634.jpg,103,83,115,95,puncta
1634.jpg,103,93,115,105,puncta
1634.jpg,114,87,126,99,puncta
035.jpg,31,70,43,82,puncta
035.jpg,41,32,53,44,puncta
035.jpg,44,34,55,45,puncta
035.jpg,48,115,59,127,puncta
035.jpg,48,106,60,118,puncta
035.jpg,81,80,93,92,puncta
035.jpg,113,11,125,23,puncta
1300.jpg,2,109,14,121,puncta
1300.jpg,3,49,15,61,puncta
1300.jpg,6,59,18,71,puncta
1300.jpg,12,58,24,70,puncta
1300.jpg,13,40,25,52,puncta
1300.jpg,26,100,38,112,puncta
1300.jpg,36,55,48,67,puncta
1300.jpg,38,71,50,83,puncta
1300.jpg,44,38,56,50,puncta
1300.jpg,56,107,68,119,puncta
1300.jpg,64,62,76,74,puncta
1300.jpg,66,93,77,105,puncta
1300.jpg,77,87,89,99,puncta
1300.jpg,87,77,99,89,puncta
1300.jpg,93,17,105,29,puncta
1300.jpg,101,25,113,37,puncta
1300.jpg,101,32,113,44,puncta
1300.jpg,104,95,115,106,puncta
1300.jpg,111,108,123,120,puncta
1011.jpg,29,68,41,80,puncta
1011.jpg,34,17,46,29,puncta
1011.jpg,35,68,47,80,puncta
1011.jpg,92,46,104,58,puncta
1011.jpg,99,73,111,85,puncta
1011.jpg,117,107,128,119,puncta
101.jpg,0,34,9,46,puncta
101.jpg,0,52,12,64,puncta
101.jpg,12,31,24,43,puncta
101.jpg,45,32,57,44,puncta
101.jpg,48,21,60,33,puncta
101.jpg,50,26,62,38,puncta
101.jpg,57,40,69,52,puncta
101.jpg,84,9,96,21,puncta
101.jpg,88,1,100,12,puncta
101.jpg,120,6,128,18,puncta
608.jpg,18,83,30,95,puncta
608.jpg,28,110,40,122,puncta
608.jpg,42,90,53,101,puncta
608.jpg,47,25,59,36,puncta
608.jpg,67,0,79,12,puncta
608.jpg,71,63,83,75,puncta
608.jpg,80,16,92,28,puncta
608.jpg,94,61,106,73,puncta
608.jpg,106,107,118,119,puncta
782.jpg,0,35,7,47,puncta
782.jpg,0,5,8,17,puncta
782.jpg,12,109,24,120,puncta
782.jpg,17,97,29,109,puncta
782.jpg,20,108,32,120,puncta
782.jpg,26,119,38,128,puncta
782.jpg,30,81,42,92,puncta
782.jpg,31,93,43,105,puncta
782.jpg,43,98,54,109,puncta
782.jpg,47,55,58,66,puncta
782.jpg,48,66,59,77,puncta
782.jpg,48,79,60,91,puncta
782.jpg,51,26,63,38,puncta
782.jpg,52,91,63,103,puncta
782.jpg,54,101,66,113,puncta
782.jpg,55,38,66,50,puncta
782.jpg,56,52,67,64,puncta
782.jpg,59,25,70,36,puncta
782.jpg,60,67,71,78,puncta
782.jpg,61,79,73,91,puncta
782.jpg,62,89,73,101,puncta
782.jpg,67,67,78,78,puncta
782.jpg,68,40,80,52,puncta
782.jpg,71,51,83,62,puncta
782.jpg,72,95,83,106,puncta
782.jpg,72,7,84,18,puncta
782.jpg,73,19,85,30,puncta
782.jpg,95,66,107,78,puncta
782.jpg,100,102,112,114,puncta
1201.jpg,11,56,23,68,puncta
1201.jpg,17,23,29,35,puncta
1201.jpg,28,25,40,37,puncta
1201.jpg,37,81,49,93,puncta
1201.jpg,50,96,62,108,puncta
1201.jpg,52,0,64,8,puncta
1201.jpg,63,0,75,10,puncta
1201.jpg,81,94,93,106,puncta
1201.jpg,92,110,103,122,puncta
1201.jpg,94,70,106,82,puncta
1201.jpg,96,93,108,105,puncta
1201.jpg,116,59,128,71,puncta
1201.jpg,119,82,128,94,puncta
454.jpg,0,7,6,19,puncta
454.jpg,38,115,50,127,puncta
454.jpg,45,76,56,88,puncta
454.jpg,117,65,128,77,puncta
366.jpg,15,83,27,95,puncta
366.jpg,55,96,67,108,puncta
366.jpg,82,77,94,89,puncta
366.jpg,102,66,114,78,puncta
366.jpg,108,85,120,97,puncta
366.jpg,117,16,128,28,puncta
1146.jpg,7,92,19,104,puncta
1146.jpg,28,79,40,91,puncta
1146.jpg,41,39,53,51,puncta
1146.jpg,51,70,62,82,puncta
1146.jpg,72,74,84,86,puncta
1146.jpg,84,67,96,79,puncta
1146.jpg,84,114,96,126,puncta
1146.jpg,91,16,103,28,puncta
1146.jpg,92,63,104,75,puncta
1146.jpg,94,96,106,108,puncta
1146.jpg,99,60,111,72,puncta
1146.jpg,102,84,114,96,puncta
1146.jpg,106,77,118,89,puncta
1146.jpg,117,43,128,54,puncta
1146.jpg,118,45,128,57,puncta
1146.jpg,119,72,128,84,puncta
1154.jpg,0,31,8,43,puncta
1154.jpg,0,45,10,57,puncta
1154.jpg,0,55,11,67,puncta
1154.jpg,13,112,25,124,puncta
1154.jpg,16,71,28,83,puncta
1154.jpg,19,48,31,60,puncta
1154.jpg,34,95,46,107,puncta
1154.jpg,41,93,53,105,puncta
1154.jpg,88,39,100,51,puncta
1154.jpg,93,41,105,53,puncta
1154.jpg,105,53,117,65,puncta
600.jpg,25,38,37,50,puncta
600.jpg,45,106,57,118,puncta
600.jpg,110,74,122,86,puncta
792.jpg,0,106,7,118,puncta
792.jpg,1,121,13,128,puncta
792.jpg,16,76,27,88,puncta
792.jpg,17,0,29,6,puncta
792.jpg,18,109,30,121,puncta
792.jpg,25,87,37,99,puncta
792.jpg,30,89,42,101,puncta
792.jpg,34,99,46,111,puncta
792.jpg,42,106,53,118,puncta
792.jpg,44,52,55,64,puncta
792.jpg,46,114,58,126,puncta
792.jpg,48,15,60,27,puncta
792.jpg,53,47,65,58,puncta
792.jpg,54,0,65,10,puncta
792.jpg,54,108,65,119,puncta
792.jpg,55,63,66,75,puncta
792.jpg,57,9,69,20,puncta
792.jpg,61,106,72,117,puncta
792.jpg,66,56,77,67,puncta
792.jpg,69,90,81,101,puncta
792.jpg,70,35,81,47,puncta
792.jpg,74,96,86,107,puncta
792.jpg,76,77,87,89,puncta
792.jpg,77,52,88,64,puncta
792.jpg,81,2,92,13,puncta
792.jpg,84,78,96,90,puncta
792.jpg,88,2,99,13,puncta
792.jpg,97,29,109,40,puncta
792.jpg,110,59,122,70,puncta
792.jpg,116,26,128,38,puncta
792.jpg,119,104,128,116,puncta
792.jpg,121,117,128,128,puncta
1317.jpg,1,89,13,101,puncta
1317.jpg,1,103,13,115,puncta
1317.jpg,7,51,19,63,puncta
1317.jpg,9,41,21,53,puncta
1317.jpg,14,110,26,122,puncta
1317.jpg,17,0,29,10,puncta
1317.jpg,27,74,39,86,puncta
1317.jpg,31,0,43,12,puncta
1317.jpg,32,65,44,77,puncta
1317.jpg,33,34,45,46,puncta
1317.jpg,36,90,48,102,puncta
1317.jpg,38,71,50,83,puncta
1317.jpg,46,62,58,74,puncta
1317.jpg,46,24,58,36,puncta
1317.jpg,47,70,59,82,puncta
1317.jpg,49,16,61,28,puncta
1317.jpg,52,93,64,105,puncta
1317.jpg,58,72,70,84,puncta
1317.jpg,62,86,74,97,puncta
1317.jpg,64,22,76,34,puncta
1317.jpg,71,36,83,48,puncta
1317.jpg,73,17,85,29,puncta
1317.jpg,75,0,87,10,puncta
1317.jpg,78,116,90,128,puncta
1317.jpg,83,107,95,119,puncta
1317.jpg,88,98,100,110,puncta
1317.jpg,93,93,105,105,puncta
1317.jpg,99,31,111,43,puncta
1317.jpg,99,75,111,87,puncta
1317.jpg,108,43,120,55,puncta
1317.jpg,109,9,121,21,puncta
1317.jpg,114,5,126,17,puncta
1317.jpg,116,49,128,61,puncta
1317.jpg,119,81,128,93,puncta
1317.jpg,119,18,128,30,puncta
1317.jpg,120,96,128,108,puncta
1530.jpg,5,27,17,39,puncta
1530.jpg,21,12,33,24,puncta
1530.jpg,22,104,33,115,puncta
1530.jpg,26,67,38,79,puncta
1530.jpg,26,97,38,109,puncta
1530.jpg,28,42,40,54,puncta
1530.jpg,29,114,40,125,puncta
1530.jpg,32,83,44,95,puncta
1530.jpg,33,56,45,68,puncta
1530.jpg,33,0,45,10,puncta
1530.jpg,36,25,48,37,puncta
1530.jpg,40,118,52,128,puncta
1530.jpg,43,77,55,89,puncta
1530.jpg,46,19,58,31,puncta
1530.jpg,48,85,60,97,puncta
1530.jpg,48,45,60,57,puncta
1530.jpg,52,23,64,35,puncta
1530.jpg,54,82,66,94,puncta
1530.jpg,55,40,67,52,puncta
1530.jpg,64,82,76,94,puncta
1530.jpg,71,105,82,116,puncta
1530.jpg,71,18,83,30,puncta
1530.jpg,81,51,93,63,puncta
1530.jpg,82,67,94,79,puncta
1530.jpg,85,4,97,16,puncta
1530.jpg,101,106,113,118,puncta
1530.jpg,111,90,123,102,puncta
1530.jpg,115,80,127,92,puncta
1530.jpg,117,1,128,13,puncta
1530.jpg,118,67,128,79,puncta
1728.jpg,0,17,8,28,puncta
1728.jpg,0,90,12,102,puncta
1728.jpg,1,109,13,121,puncta
1728.jpg,2,10,14,22,puncta
1728.jpg,12,104,23,116,puncta
1728.jpg,12,96,24,108,puncta
1728.jpg,15,8,27,20,puncta
1728.jpg,16,113,28,125,puncta
1728.jpg,63,0,75,8,puncta
1728.jpg,81,9,93,21,puncta
1728.jpg,86,0,98,10,puncta
1728.jpg,88,13,100,25,puncta
1728.jpg,109,13,121,25,puncta
1728.jpg,116,118,128,128,puncta
1919.jpg,22,116,34,128,puncta
1919.jpg,110,80,122,92,puncta
1919.jpg,113,100,125,112,puncta
1414.jpg,0,11,11,23,puncta
1414.jpg,3,55,15,67,puncta
1414.jpg,5,83,17,95,puncta
1414.jpg,10,24,22,36,puncta
1414.jpg,13,103,25,115,puncta
1414.jpg,16,58,28,70,puncta
1414.jpg,22,4,34,16,puncta
1414.jpg,41,115,53,127,puncta
1414.jpg,49,40,61,52,puncta
1414.jpg,69,48,81,60,puncta
1414.jpg,72,117,84,128,puncta
1414.jpg,75,90,87,102,puncta
1414.jpg,94,90,106,102,puncta
1414.jpg,107,105,119,117,puncta
810.jpg,0,114,6,126,puncta
810.jpg,0,71,6,83,puncta
810.jpg,7,22,19,34,puncta
810.jpg,29,0,41,11,puncta
810.jpg,32,47,44,58,puncta
810.jpg,33,63,45,75,puncta
810.jpg,53,89,65,101,puncta
810.jpg,57,0,68,10,puncta
810.jpg,61,51,73,63,puncta
810.jpg,72,102,83,114,puncta
810.jpg,102,119,113,128,puncta
810.jpg,109,66,121,77,puncta
810.jpg,110,12,122,24,puncta
810.jpg,113,85,124,97,puncta
810.jpg,117,0,128,11,puncta
810.jpg,119,43,128,54,puncta
810.jpg,120,87,128,98,puncta
1263.jpg,0,113,11,125,puncta
1263.jpg,10,53,22,65,puncta
1263.jpg,16,84,28,96,puncta
1263.jpg,22,78,34,90,puncta
1263.jpg,35,40,47,52,puncta
1263.jpg,44,104,56,116,puncta
1263.jpg,48,109,60,121,puncta
1263.jpg,51,26,63,38,puncta
1263.jpg,53,105,65,117,puncta
1263.jpg,57,28,69,40,puncta
1263.jpg,65,75,77,87,puncta
1263.jpg,76,69,88,81,puncta
1263.jpg,94,110,106,122,puncta
1263.jpg,100,38,112,50,puncta
1263.jpg,104,85,116,97,puncta
1263.jpg,109,118,121,128,puncta
1263.jpg,120,10,128,22,puncta
1250.jpg,0,2,10,14,puncta
1250.jpg,25,50,37,62,puncta
1250.jpg,34,98,46,110,puncta
1250.jpg,39,20,51,32,puncta
1250.jpg,47,64,59,76,puncta
1250.jpg,48,18,60,30,puncta
1250.jpg,53,87,65,99,puncta
1250.jpg,58,79,70,91,puncta
1250.jpg,66,32,78,44,puncta
1250.jpg,73,75,85,87,puncta
1250.jpg,92,42,104,53,puncta
1250.jpg,96,21,108,33,puncta
1250.jpg,98,3,110,15,puncta
1250.jpg,100,98,112,110,puncta
1250.jpg,108,26,120,38,puncta
1250.jpg,108,83,120,95,puncta
1250.jpg,109,119,121,128,puncta
1250.jpg,112,73,123,85,puncta
1250.jpg,116,25,128,37,puncta
1250.jpg,118,68,128,80,puncta
1250.jpg,121,56,128,68,puncta
1308.jpg,0,39,8,51,puncta
1308.jpg,3,43,15,55,puncta
1308.jpg,12,38,24,50,puncta
1308.jpg,17,20,29,32,puncta
1308.jpg,17,47,29,59,puncta
1308.jpg,27,32,38,44,puncta
1308.jpg,35,117,47,128,puncta
1308.jpg,40,59,52,71,puncta
1308.jpg,46,54,58,66,puncta
1308.jpg,48,58,60,70,puncta
1308.jpg,52,24,64,36,puncta
1308.jpg,62,31,74,43,puncta
1308.jpg,92,101,104,113,puncta
1308.jpg,93,91,105,103,puncta
1308.jpg,100,69,112,81,puncta
1308.jpg,103,108,115,120,puncta
1308.jpg,108,105,120,117,puncta
1308.jpg,118,9,128,21,puncta
1144.jpg,0,3,8,15,puncta
1144.jpg,0,52,11,64,puncta
1144.jpg,3,96,15,107,puncta
1144.jpg,8,45,20,56,puncta
1144.jpg,11,18,23,30,puncta
1144.jpg,15,99,27,110,puncta
1144.jpg,21,33,33,45,puncta
1144.jpg,25,43,37,55,puncta
1144.jpg,31,12,43,23,puncta
1144.jpg,31,59,43,71,puncta
1144.jpg,50,47,62,59,puncta
1144.jpg,63,24,75,36,puncta
1144.jpg,70,56,82,68,puncta
1144.jpg,76,21,88,33,puncta
1144.jpg,83,83,95,95,puncta
1144.jpg,90,43,102,55,puncta
415.jpg,14,35,26,47,puncta
415.jpg,23,58,34,70,puncta
415.jpg,25,120,37,128,puncta
1094.jpg,0,106,11,118,puncta
1094.jpg,31,96,43,108,puncta
1094.jpg,34,101,46,113,puncta
1094.jpg,37,67,49,79,puncta
1094.jpg,40,93,52,105,puncta
1094.jpg,42,0,54,12,puncta
1094.jpg,46,16,58,28,puncta
1094.jpg,46,73,58,85,puncta
1094.jpg,47,71,59,83,puncta
1094.jpg,50,55,62,67,puncta
1094.jpg,64,89,76,101,puncta
1094.jpg,67,99,79,111,puncta
1094.jpg,75,103,87,115,puncta
1094.jpg,85,15,97,27,puncta
1094.jpg,91,82,103,94,puncta
1094.jpg,92,19,104,31,puncta
1094.jpg,94,0,106,12,puncta
1094.jpg,94,108,106,120,puncta
1094.jpg,98,65,110,77,puncta
1094.jpg,104,78,116,90,puncta
1094.jpg,111,108,123,120,puncta
1094.jpg,119,51,128,63,puncta
1700.jpg,0,96,8,108,puncta
1700.jpg,0,119,11,128,puncta
1700.jpg,23,88,35,100,puncta
1700.jpg,38,81,50,93,puncta
1700.jpg,41,53,53,65,puncta
1700.jpg,44,53,56,65,puncta
1700.jpg,76,0,88,6,puncta
1700.jpg,84,0,95,11,puncta
1700.jpg,86,12,98,24,puncta
1700.jpg,94,16,106,27,puncta
1700.jpg,102,63,114,75,puncta
1655.jpg,0,24,12,36,puncta
1655.jpg,0,36,12,48,puncta
1655.jpg,1,114,13,126,puncta
1655.jpg,18,24,30,36,puncta
1655.jpg,19,97,31,109,puncta
1655.jpg,34,57,46,69,puncta
1655.jpg,40,29,52,41,puncta
1655.jpg,47,57,59,69,puncta
1655.jpg,57,106,69,118,puncta
1655.jpg,59,49,70,61,puncta
1655.jpg,59,114,71,126,puncta
1655.jpg,60,24,72,36,puncta
1655.jpg,71,76,82,88,puncta
1296.jpg,0,3,8,15,puncta
1296.jpg,11,28,23,39,puncta
1296.jpg,12,110,24,122,puncta
1296.jpg,47,21,59,33,puncta
1296.jpg,51,75,63,87,puncta
1296.jpg,55,0,67,12,puncta
1296.jpg,58,37,70,49,puncta
1296.jpg,111,92,123,104,puncta
1296.jpg,120,101,128,113,puncta
240.jpg,10,27,22,39,puncta
240.jpg,10,0,22,10,puncta
240.jpg,109,46,120,58,puncta
824.jpg,34,64,45,75,puncta
824.jpg,34,29,46,41,puncta
824.jpg,38,60,49,72,puncta
824.jpg,45,112,56,124,puncta
824.jpg,48,6,60,17,puncta
824.jpg,54,108,66,120,puncta
824.jpg,57,16,69,27,puncta
824.jpg,57,80,69,92,puncta
824.jpg,58,23,69,34,puncta
824.jpg,58,42,69,54,puncta
824.jpg,67,0,79,10,puncta
824.jpg,71,59,83,71,puncta
824.jpg,73,75,85,87,puncta
824.jpg,79,112,90,124,puncta
824.jpg,80,0,91,8,puncta
824.jpg,85,55,96,66,puncta
824.jpg,89,90,100,101,puncta
824.jpg,90,100,101,111,puncta
824.jpg,97,0,108,6,puncta
824.jpg,105,87,117,99,puncta
824.jpg,106,0,118,9,puncta
